id,order_id,product_id,quantity,unit_price
7800,2633,642,1,228.31
7801,2633,306,3,501.99
7802,2633,556,4,527.48
7803,2634,762,1,481.69
7804,2634,62,2,77.99
7805,2634,27,4,699.18
7806,2635,601,3,141.18
7807,2635,818,3,95.87
7808,2635,461,5,902.81
7809,2636,57,5,267.74
7810,2637,903,2,742.24
7812,2638,773,1,731.7
7813,2638,417,4,400.1
7814,2638,140,2,182.77
7815,2638,583,4,195.11
7816,2639,90,4,137.2
7817,2639,490,5,201.86
7818,2639,404,5,603.52
7819,2640,592,5,828.7
7820,2640,793,1,784.22
7821,2641,837,5,695.54
7822,2641,898,2,517.54
7823,2641,807,3,263.36
7824,2641,843,1,706.32
7825,2642,94,4,636.77
7826,2642,158,1,833.12
7827,2642,399,1,683.84
7828,2643,28,4,151.13
7829,2643,69,5,99.98
7830,2643,9,2,372.3
7831,2644,79,3,477.33
7832,2644,551,5,857.55
7833,2645,354,2,447.88
7834,2645,977,5,189.31
7835,2645,741,1,178.85
7836,2645,560,4,854.16
7837,2645,314,2,551.83
7838,2646,275,4,774.04
7839,2646,242,3,407.06
7840,2646,267,3,255.76
7841,2646,505,5,497.52
7842,2646,217,1,89.3
7843,2647,196,1,634.95
7844,2648,895,3,444.44
7845,2648,59,4,832.64
7846,2648,431,5,655.18
7847,2648,644,2,997.22
7848,2648,407,3,629.96
7849,2649,8,5,737.91
7850,2649,317,4,464.08
7851,2649,550,5,989.15
7852,2649,476,2,370.81
7853,2650,550,3,989.15
7854,2650,883,2,690.58
7855,2651,633,1,649.1
7856,2651,279,3,280.04
7857,2651,146,2,579.78
7858,2651,548,4,844.09
7859,2651,136,2,790.14
7860,2652,817,1,723.13
7861,2653,192,1,166.23
7862,2653,803,5,831.49
7863,2653,187,4,36.01
7864,2653,898,5,517.54
7865,2653,750,2,425.28
7866,2654,704,1,945.36
7867,2654,4,2,296.91
7868,2654,934,5,146.91
7869,2655,161,5,804.29
7870,2655,95,2,292.41
7871,2655,772,4,118.71
7872,2655,823,5,819.35
7873,2655,664,4,961.95
7874,2656,915,1,247.75
7875,2656,578,4,676.62
7876,2656,434,4,69.41
7877,2657,321,2,74.09
7878,2657,123,5,553.91
7879,2657,208,2,95.62
7880,2658,625,4,550.37
7881,2658,362,1,554.05
7882,2658,46,4,308.62
7883,2659,619,2,928.29
7884,2660,300,5,890.3
7885,2660,172,1,324.63
7886,2661,334,3,215.96
7887,2661,367,1,664.4
7888,2661,734,2,35.25
7889,2661,139,4,244.76
7890,2662,481,1,156.82
7891,2662,183,4,771.51
7892,2662,275,4,774.04
7893,2663,510,5,110.02
7894,2663,633,5,649.1
7895,2663,528,3,726.37
7896,2663,65,4,822.69
7897,2664,692,3,148.1
7898,2664,516,4,930.55
7899,2664,686,3,105.66
7900,2664,362,1,554.05
7901,2665,493,1,622.68
7902,2665,380,2,138.49
7903,2666,727,5,138.91
7904,2666,997,3,701.43
7905,2666,660,4,711.14
7906,2667,321,5,74.09
7907,2667,72,1,945.87
7908,2667,129,3,30.93
7909,2668,697,1,877.19
7910,2668,186,4,813.43
7911,2668,623,3,206.9
7912,2668,726,2,324.43
7913,2668,341,5,648.03
7914,2669,806,5,335.57
7915,2669,298,5,205.83
7916,2670,407,1,629.96
7917,2670,482,5,724.23
7918,2670,357,1,139.98
7919,2671,699,3,475.38
7921,2671,10,2,306.6
7922,2671,797,3,865.85
7923,2672,433,5,650.73
7924,2672,596,1,751.9
7925,2672,819,5,225.79
7926,2673,393,2,833.78
7927,2673,547,4,907.62
7928,2674,52,3,20.52
7929,2674,6,5,550.48
7930,2674,952,3,715.52
7931,2674,932,3,478.93
7932,2674,306,4,501.99
7933,2675,427,2,672.61
7934,2676,49,1,415.6
7935,2677,676,3,874.28
7936,2677,358,5,257.24
7937,2678,844,5,271.88
7938,2679,81,4,313.87
7939,2679,822,2,49.03
7940,2679,233,1,873.98
7941,2679,530,5,871
7942,2680,706,1,150.6
7943,2680,702,5,740.75
7944,2681,196,4,634.95
7945,2681,122,2,906.01
7946,2682,152,5,904.86
7947,2682,159,2,304.29
7948,2683,989,2,412.32
7949,2683,368,2,526.15
7950,2683,885,4,618.57
7951,2684,42,3,828.48
7952,2684,365,2,212.04
7953,2685,860,1,353.36
7954,2685,382,5,164.48
7955,2685,999,5,744.17
7956,2686,638,2,419.01
7957,2686,166,1,463.58
7958,2686,35,4,53.37
7959,2686,681,4,411.95
7960,2687,684,3,43.42
7961,2687,156,3,166.27
7962,2687,903,5,742.24
7963,2687,343,1,992.15
7964,2687,822,2,49.03
7965,2688,693,4,535.17
7966,2689,880,5,994.25
7967,2689,956,4,776.1
7968,2689,608,4,170.74
7969,2689,490,1,201.86
7970,2690,808,4,433.84
7971,2690,740,1,21.2
7972,2691,572,1,419.68
7973,2691,177,3,349.06
7974,2691,383,5,183.9
7975,2691,432,4,339.96
7976,2691,323,3,786.01
7977,2692,284,2,334.02
7978,2692,176,5,447.43
7979,2692,350,5,777.09
7980,2692,130,2,324.39
7981,2693,171,4,263.72
7982,2693,334,2,215.96
7983,2693,730,2,247.32
7984,2693,308,3,239.32
7985,2693,86,5,71.38
7986,2694,585,2,831.66
7987,2694,736,2,983.86
7988,2694,302,2,502.5
7989,2694,333,2,705.74
7990,2694,277,1,510.91
7991,2695,471,5,401.95
7992,2695,233,4,873.98
7993,2695,552,4,296.37
7994,2695,526,2,421.01
7995,2696,47,2,167.15
7996,2696,266,5,473.95
7997,2696,940,3,630.31
7998,2697,538,4,735.23
7999,2697,142,3,34.27
8000,2697,707,2,55.78
8001,2697,678,1,956.94
8002,2697,420,2,822.8
8003,2698,482,3,724.23
8004,2698,467,4,725.34
8005,2698,802,5,825.69
8006,2699,497,5,873.53
8007,2699,708,4,30.86
8008,2699,44,3,247.8
8009,2700,395,4,430.71
8010,2700,491,4,721.48
8011,2700,998,5,401.51
8012,2701,876,5,931.18
8013,2701,342,3,963.64
8014,2702,501,4,303.11
8015,2702,553,4,839.93
8016,2702,889,5,471.11
8017,2702,23,2,394.21
8018,2702,256,4,723.5
8019,2703,960,3,105.16
8020,2703,365,5,212.04
8021,2703,729,5,387.24
8022,2703,636,1,365.68
8023,2703,173,4,49.92
8024,2704,151,1,641.91
8025,2705,664,5,961.95
8026,2705,59,3,832.64
8027,2705,746,2,536.6
8028,2705,423,4,222.64
8029,2705,966,2,908.06
8030,2706,687,5,37.56
8031,2707,634,3,27.23
8032,2707,222,2,930.35
8033,2707,84,1,234.08
8034,2707,451,5,548.77
8035,2708,908,4,160.97
8036,2708,303,1,290.66
8037,2708,129,2,30.93
8038,2708,145,3,150.77
8039,2708,72,5,945.87
8040,2709,634,5,27.23
8041,2709,628,5,39.91
8042,2710,304,3,219.86
8043,2710,335,2,42.92
8044,2711,372,4,559.21
8046,2712,495,1,592.21
8047,2713,432,1,339.96
8048,2713,998,2,401.51
8049,2713,109,2,690.91
8050,2713,91,2,942.34
8051,2713,337,4,836.41
8052,2714,603,2,770.29
8053,2714,591,5,761.43
8054,2714,104,2,681.05
8055,2714,272,1,708.6
8056,2714,348,4,799.33
8057,2715,929,5,64.88
8058,2716,956,2,776.1
8059,2716,791,4,293.1
8060,2716,825,1,988.06
8061,2716,727,2,138.91
8062,2717,536,5,362.96
8063,2717,286,2,719.58
8064,2717,969,5,299.61
8065,2718,12,4,69.8
8066,2719,362,3,554.05
8067,2720,531,3,405.02
8068,2720,990,5,682.07
8069,2720,725,1,568.34
8070,2720,812,5,844.8
8071,2721,354,2,447.88
8072,2721,600,4,383.66
8073,2722,46,4,308.62
8074,2722,930,3,222.68
8075,2723,718,4,410.33
8076,2723,375,2,986.72
8077,2723,629,4,665.49
8078,2724,270,3,319.99
8079,2724,785,2,667.32
8080,2724,39,5,836
8081,2724,823,5,819.35
8082,2725,722,5,823.15
8083,2725,839,3,205.76
8084,2725,518,4,603.05
8085,2726,829,5,997.72
8086,2726,709,5,486.39
8087,2726,596,3,751.9
8088,2726,169,5,670.87
8089,2727,747,1,338.78
8090,2727,266,5,473.95
8091,2727,665,2,596.99
8092,2728,47,4,167.15
8093,2728,823,2,819.35
8094,2728,965,3,455
8095,2728,419,5,633.44
8096,2729,782,5,245.75
8097,2729,230,1,903.79
8098,2729,190,4,62.43
8099,2729,893,4,652.07
8100,2730,723,3,84.77
8101,2730,7,1,884.01
8102,2731,503,5,239.9
8103,2732,465,5,22.03
8104,2732,669,3,286.87
8105,2733,151,5,641.91
8106,2734,849,5,547.65
8107,2734,205,5,575.3
8108,2735,404,2,603.52
8109,2735,901,1,737.66
8110,2735,214,5,457.92
8111,2735,480,5,265.13
8112,2735,822,2,49.03
8113,2736,958,5,362.08
8114,2736,572,1,419.68
8115,2737,550,1,989.15
8116,2737,19,1,51.04
8117,2738,709,4,486.39
8118,2738,24,5,510.13
8119,2739,782,4,245.75
8120,2739,474,2,501.07
8121,2739,894,2,221.95
8122,2740,149,2,921.34
8123,2740,726,4,324.43
8124,2740,254,4,869.15
8125,2741,162,3,53.04
8126,2741,108,3,663.64
8127,2742,541,4,684.27
8128,2742,799,2,581.71
8129,2742,367,3,664.4
8130,2743,592,2,828.7
8131,2743,793,3,784.22
8132,2744,930,4,222.68
8133,2744,787,3,739.16
8134,2745,773,2,731.7
8135,2745,306,1,501.99
8136,2745,807,2,263.36
8137,2745,621,3,252.29
8138,2745,560,2,854.16
8139,2746,691,5,799.53
8140,2746,722,2,823.15
8141,2746,765,1,855.52
8142,2746,440,5,300.68
8143,2746,229,2,602.32
8144,2747,276,1,950.03
8145,2747,150,5,625.65
8146,2747,951,4,689.77
8147,2748,110,1,747.14
8148,2748,839,3,205.76
8149,2749,39,1,836
8150,2750,460,1,653.86
8151,2750,568,2,961.16
8152,2750,812,5,844.8
8153,2750,670,5,250.34
8154,2750,66,1,86.42
8155,2751,219,2,85.6
8156,2751,632,4,60.2
8157,2752,239,2,369.24
8158,2752,650,4,921.96
8159,2752,526,1,421.01
8160,2752,540,4,327.23
8161,2752,275,5,774.04
8162,2753,906,4,53.07
8163,2753,286,5,719.58
8164,2753,121,4,586.63
8165,2753,134,2,211.63
8166,2753,236,2,679.47
8167,2754,996,3,802.47
8168,2754,895,5,444.44
8169,2754,966,2,908.06
8170,2754,777,1,91.84
8171,2755,918,5,308.15
8172,2755,142,4,34.27
8173,2755,317,1,464.08
8174,2755,746,4,536.6
8175,2755,309,2,936.98
8176,2756,276,4,950.03
8177,2756,42,4,828.48
8178,2756,299,4,145.39
8179,2756,375,2,986.72
8180,2757,764,3,329.66
8181,2757,281,4,188.78
8182,2757,103,4,780.1
8183,2757,464,5,509.61
8184,2757,892,4,434.56
8185,2758,566,1,744.42
8186,2758,159,2,304.29
8187,2758,942,5,553.77
8188,2759,487,2,489.96
8189,2759,374,2,973.09
8190,2760,199,5,664.36
8191,2760,190,4,62.43
8192,2761,499,3,499.05
8193,2761,564,3,469.95
8194,2761,716,3,948.4
8195,2761,460,1,653.86
8196,2762,299,3,145.39
8197,2762,962,1,269.19
8198,2763,20,1,927.51
8199,2763,887,1,938.17
8200,2763,914,5,180.79
8201,2764,254,5,869.15
8202,2764,676,2,874.28
8203,2764,885,4,618.57
8204,2764,307,3,87.33
8205,2765,386,1,537.61
8206,2765,711,3,155.34
8207,2766,225,1,483.11
8208,2767,857,1,713.55
8209,2767,940,3,630.31
8210,2767,714,3,577.84
8211,2767,766,2,681.28
8212,2768,219,3,85.6
8213,2768,397,1,404.52
8214,2768,123,1,553.91
8215,2768,13,2,77.67
8216,2768,750,4,425.28
8217,2769,417,2,400.1
8218,2770,442,1,17.12
8219,2770,98,2,775.53
8220,2770,216,2,984.78
8221,2770,51,4,465.89
8222,2771,611,3,35.83
8223,2771,643,2,330.16
8224,2771,478,1,406.68
8225,2771,75,2,416.05
8226,2772,616,2,448.34
8227,2772,436,4,887.06
8228,2773,867,4,49.93
8229,2773,370,4,546.56
8230,2773,785,3,667.32
8231,2773,864,2,503.66
8232,2773,512,3,842.79
8233,2774,931,2,319.2
8234,2774,386,4,537.61
8235,2775,580,3,635.48
8236,2775,802,4,825.69
8237,2775,233,1,873.98
8238,2776,260,2,831.69
8239,2777,41,1,914.94
8240,2777,646,4,230.37
8241,2778,148,4,156.55
8242,2778,208,4,95.62
8243,2779,230,2,903.79
8244,2779,568,5,961.16
8245,2779,986,1,427.2
8246,2780,392,5,920.05
8247,2780,978,1,445.99
8248,2780,676,4,874.28
8249,2780,386,3,537.61
8250,2781,594,1,608.53
8251,2781,52,5,20.52
8252,2781,72,1,945.87
8253,2782,582,2,400.35
8254,2782,737,4,913.19
8255,2782,618,2,655.43
8256,2782,69,4,99.98
8257,2783,520,2,720.43
8258,2784,234,3,66.23
8259,2784,380,2,138.49
8260,2784,95,2,292.41
8261,2784,185,3,744.74
8262,2784,139,1,244.76
8263,2785,58,3,362.49
8264,2786,559,5,802.88
8265,2786,545,1,191.78
8266,2787,246,4,925.06
8267,2787,798,3,310.22
8268,2787,739,1,771.7
8269,2787,474,2,501.07
8270,2787,399,1,683.84
8271,2788,106,1,469.59
8272,2789,848,4,70.87
8273,2789,185,2,744.74
8274,2789,910,2,920.4
8275,2789,755,3,213.43
8276,2790,305,5,199.69
8277,2791,854,3,978.02
8278,2791,446,5,247.92
8279,2791,893,2,652.07
8280,2792,939,4,197
8281,2792,314,5,551.83
8282,2792,926,2,953.41
8283,2792,649,1,72.67
8284,2793,958,4,362.08
8285,2793,865,5,470.81
8286,2793,86,1,71.38
8287,2794,77,1,176.11
8288,2794,87,3,167.26
8289,2794,179,4,202.19
8290,2795,785,5,667.32
8291,2795,325,3,465.15
8292,2796,326,2,32.71
8293,2796,679,3,233.67
8294,2797,601,1,141.18
8295,2797,654,2,68.64
8296,2797,727,1,138.91
8297,2798,30,5,754.75
8298,2798,473,4,966.18
8299,2799,377,5,715.91
8300,2799,885,3,618.57
8301,2800,137,4,511.69
8302,2800,755,1,213.43
8303,2801,909,4,151.26
8304,2801,482,2,724.23
8305,2801,232,3,840.22
8306,2801,675,3,869.33
8307,2801,69,3,99.98
8308,2802,596,3,751.9
8309,2802,792,1,591.48
8310,2802,821,4,634.3
8311,2802,70,5,74.57
8312,2802,418,5,695.01
8313,2803,449,4,203.94
8314,2803,663,5,898.58
8315,2803,666,2,500.64
8316,2803,507,4,469.7
8317,2803,473,3,966.18
8318,2804,709,5,486.39
8319,2804,828,3,724.79
8320,2805,144,4,418.84
8321,2805,346,1,70.5
8322,2805,982,1,815.63
8323,2805,771,2,867.08
8324,2805,541,3,684.27
8325,2806,56,5,954.91
8326,2807,507,2,469.7
8327,2807,468,4,720.87
8328,2808,25,2,509.68
8329,2808,401,1,732.13
8330,2808,198,5,438.7
8331,2808,917,4,22.78
8332,2809,124,5,218.9
8333,2809,887,2,938.17
8334,2810,67,3,516.44
8335,2810,594,5,608.53
8336,2810,703,3,245.9
8337,2810,610,3,624.74
8338,2811,269,4,432.55
8339,2812,907,4,806.91
8340,2813,429,4,19.65
8341,2813,369,3,636.49
8342,2814,554,4,55.34
8343,2815,76,1,119.69
8344,2816,83,5,251.05
8345,2817,101,4,183.48
8346,2817,323,2,786.01
8347,2818,30,3,754.75
8348,2818,297,5,744.87
8349,2818,271,5,398.65
8350,2818,532,5,184.56
8351,2818,985,5,472.68
8352,2819,642,4,228.31
8353,2819,535,1,284.99
8354,2819,879,2,161.29
8355,2820,320,4,120.46
8356,2820,321,5,74.09
8357,2821,185,2,744.74
8358,2821,440,1,300.68
8359,2821,544,3,172.62
8360,2821,872,5,36.07
8361,2822,234,1,66.23
8362,2822,317,5,464.08
8363,2822,26,3,485.88
8364,2822,431,5,655.18
8365,2823,192,3,166.23
8366,2823,530,4,871
8367,2823,714,2,577.84
8368,2824,100,1,318.76
8369,2824,551,2,857.55
8370,2825,352,2,586.59
8371,2825,729,4,387.24
8372,2825,735,2,569.06
8373,2825,827,2,234.97
8374,2826,38,3,599.78
8375,2827,874,2,170.53
8376,2827,144,4,418.84
8377,2827,644,3,997.22
8378,2828,183,1,771.51
8379,2828,273,2,10.43
8380,2829,289,4,430.81
8381,2830,407,5,629.96
8382,2830,716,4,948.4
8383,2830,554,2,55.34
8384,2830,475,5,785.93
8385,2830,220,2,500.95
8386,2831,313,4,527.9
8387,2831,820,3,762.5
8388,2832,192,1,166.23
8389,2832,406,3,655.42
8390,2833,292,3,371.08
8391,2833,903,1,742.24
8392,2833,664,3,961.95
8393,2833,8,2,737.91
8394,2834,691,2,799.53
8395,2834,275,2,774.04
8396,2834,571,2,494.59
8397,2835,306,1,501.99
8398,2836,733,2,688.56
8399,2836,731,3,521.67
8400,2836,712,5,390.15
8401,2836,63,4,82.25
8402,2836,93,1,391.73
8403,2837,561,3,520.75
8404,2837,615,2,762.11
8405,2837,384,5,680.28
8406,2837,302,5,502.5
8407,2838,936,3,993.19
8408,2838,361,3,154.51
8409,2839,76,5,119.69
8410,2840,40,2,516.57
8411,2841,773,2,731.7
8412,2841,360,5,355.02
8413,2842,393,2,833.78
8414,2842,735,3,569.06
8415,2843,422,4,317.36
8416,2843,954,1,846.29
8417,2843,48,5,544.08
8418,2843,376,3,439.69
8419,2843,956,2,776.1
8420,2844,105,4,774.53
8421,2845,222,5,930.35
8422,2845,544,1,172.62
8423,2845,668,4,430.58
8424,2845,329,3,21.71
8425,2846,357,4,139.98
8426,2846,412,5,823.79
8427,2847,135,3,833.61
8428,2847,72,4,945.87
8429,2847,548,2,844.09
8430,2848,344,5,872.03
8431,2848,517,5,688.05
8432,2848,921,2,205.44
8433,2848,22,3,494.32
8434,2849,957,4,494.99
8435,2849,549,3,373.17
8436,2850,881,1,453.23
8437,2850,360,1,355.02
8438,2850,580,1,635.48
8439,2850,600,4,383.66
8440,2851,36,5,947.1
8441,2851,550,4,989.15
8442,2851,196,4,634.95
8443,2852,789,3,143.2
8444,2852,98,4,775.53
8445,2852,283,4,896.03
8446,2852,208,2,95.62
8447,2852,736,5,983.86
8448,2853,282,3,810.3
8449,2853,86,2,71.38
8450,2853,388,4,673.51
8451,2854,904,1,947.92
8452,2854,414,1,315.34
8453,2854,311,3,972.83
8454,2854,238,4,406.37
8455,2854,37,5,70.33
8456,2855,281,5,188.78
8457,2855,335,3,42.92
8458,2856,15,2,906.44
8459,2856,633,2,649.1
8460,2856,576,1,128.03
8461,2857,730,1,247.32
8462,2857,22,4,494.32
8463,2857,290,5,17.48
8464,2858,935,5,867.73
8465,2858,903,4,742.24
8466,2858,943,5,697.22
8467,2858,929,3,64.88
8468,2858,379,2,416.66
8469,2859,620,3,130.47
8470,2859,313,3,527.9
8471,2859,619,3,928.29
8472,2860,561,1,520.75
8473,2861,299,2,145.39
8474,2862,354,3,447.88
8475,2863,939,3,197
8476,2863,254,3,869.15
8477,2863,657,5,864.75
8478,2864,631,3,901.65
8479,2865,163,5,528.36
8480,2865,42,1,828.48
8481,2865,723,4,84.77
8482,2865,511,4,517.59
8483,2865,154,2,940.7
8484,2866,628,3,39.91
8485,2867,24,5,510.13
8486,2867,141,3,840.59
8487,2868,283,2,896.03
8488,2868,275,1,774.04
8489,2869,365,5,212.04
8490,2869,948,3,245.02
8491,2869,64,4,805.6
8492,2870,788,4,473.77
8493,2870,465,3,22.03
8494,2871,214,4,457.92
8495,2871,769,5,190.16
8496,2871,56,4,954.91
8497,2871,483,5,919.21
8498,2871,881,1,453.23
8499,2872,772,2,118.71
8500,2872,219,3,85.6
8501,2872,264,5,838.86
8502,2872,98,2,775.53
8503,2872,867,1,49.93
8504,2873,633,4,649.1
8505,2873,794,4,488.07
8506,2873,824,2,984.16
8507,2873,156,3,166.27
8508,2874,595,3,661.24
8509,2874,770,1,981.79
8510,2875,532,3,184.56
8511,2875,131,1,825.2
8512,2875,738,4,282.64
8513,2875,42,1,828.48
8514,2876,966,3,908.06
8515,2876,114,2,724.96
8516,2876,826,2,462.69
8517,2877,71,5,676.81
8518,2877,27,2,699.18
8519,2877,754,5,990.3
8520,2877,374,4,973.09
8521,2877,166,5,463.58
8522,2878,180,5,461.05
8523,2878,481,4,156.82
8524,2878,988,1,18.36
8525,2879,827,1,234.97
8526,2879,571,2,494.59
8527,2879,718,2,410.33
8528,2879,539,5,538.87
8529,2880,285,2,41.94
8530,2880,21,3,141.92
8531,2880,126,1,930.15
8532,2881,759,4,27.45
8533,2881,441,5,950.58
8534,2881,771,3,867.08
8535,2881,825,3,988.06
8536,2881,529,5,233.16
8537,2882,368,5,526.15
8538,2882,866,1,803.57
8539,2883,924,3,40.03
8540,2883,164,3,738.24
8541,2883,405,5,403.42
8542,2883,467,2,725.34
8543,2884,970,3,269.25
8544,2884,912,5,707.61
8545,2884,761,1,683.84
8546,2885,127,3,73.25
8547,2885,417,3,400.1
8548,2885,262,5,396.5
8549,2885,531,5,405.02
8550,2885,383,2,183.9
8551,2886,470,2,832.49
8552,2886,332,2,825.6
8553,2886,180,4,461.05
8554,2886,866,2,803.57
8555,2887,698,5,668.49
8556,2888,66,1,86.42
8557,2888,71,1,676.81
8558,2888,174,5,331.84
8559,2888,396,4,789.13
8560,2888,411,1,532.27
8561,2889,526,1,421.01
8562,2889,334,2,215.96
8563,2889,864,2,503.66
8564,2889,75,1,416.05
8565,2889,263,1,60.29
8566,2890,127,5,73.25
8567,2890,260,1,831.69
8568,2890,848,3,70.87
8569,2890,894,5,221.95
8570,2891,582,4,400.35
8571,2891,560,1,854.16
8572,2891,954,4,846.29
8573,2891,528,5,726.37
8574,2891,216,1,984.78
8575,2892,636,3,365.68
8576,2892,442,2,17.12
8577,2892,756,2,339.34
8578,2893,95,3,292.41
8579,2893,191,4,399.34
8580,2893,88,4,990.15
8581,2894,242,5,407.06
8582,2895,803,3,831.49
8583,2896,376,2,439.69
8584,2896,829,4,997.72
8585,2896,81,4,313.87
8586,2897,452,5,734.47
8587,2897,496,5,826.09
8588,2897,576,2,128.03
8589,2898,718,3,410.33
8590,2898,721,1,476.49
8591,2898,773,5,731.7
8592,2898,746,3,536.6
8593,2899,688,2,622.63
8594,2899,994,2,457.98
8595,2899,288,4,666.86
8596,2899,797,1,865.85
8597,2900,239,3,369.24
8598,2900,930,1,222.68
8599,2901,499,1,499.05
8600,2901,999,4,744.17
8601,2901,256,3,723.5
8602,2901,183,3,771.51
8603,2902,57,2,267.74
8604,2902,113,1,221.86
8605,2902,65,3,822.69
8606,2902,620,3,130.47
8607,2903,511,1,517.59
8608,2904,226,4,734.36
8609,2905,247,3,707.49
8610,2905,395,4,430.71
8611,2906,254,5,869.15
8612,2906,205,4,575.3
8613,2907,107,3,32.13
8614,2908,31,1,339.48
8615,2908,207,2,237.42
8616,2909,837,2,695.54
8617,2909,631,3,901.65
8618,2909,682,5,517.78
8619,2909,716,5,948.4
8620,2909,487,3,489.96
8621,2910,112,3,334.93
8622,2910,395,3,430.71
8623,2910,369,2,636.49
8624,2911,866,5,803.57
8625,2911,415,2,574.13
8626,2911,392,5,920.05
8627,2911,652,2,146.15
8628,2912,309,1,936.98
8629,2913,43,4,358.71
8630,2914,200,5,436.28
8631,2915,613,4,30.41
8632,2915,889,1,471.11
8633,2915,550,3,989.15
8634,2915,411,4,532.27
8635,2915,566,3,744.42
8636,2916,353,4,275.69
8637,2916,44,5,247.8
8638,2916,896,4,412.8
8639,2916,273,3,10.43
8640,2917,8,3,737.91
8641,2917,841,5,743.92
8642,2918,1000,2,464.42
8643,2919,678,1,956.94
8644,2919,355,3,387.33
8645,2919,462,4,458.39
8646,2919,37,5,70.33
8647,2919,857,4,713.55
8648,2920,874,4,170.53
8649,2920,930,2,222.68
8650,2920,543,2,228.87
8651,2921,438,3,179.93
8652,2921,417,1,400.1
8653,2922,933,1,293.62
8654,2922,327,1,394.91
8655,2922,152,1,904.86
8656,2923,76,3,119.69
8657,2923,797,2,865.85
8658,2923,734,1,35.25
8659,2923,26,1,485.88
8660,2924,439,1,525.39
8661,2924,598,5,932.15
8662,2924,524,4,905.02
8663,2925,677,1,420.77
8664,2926,130,4,324.39
8665,2927,919,3,729.79
8666,2927,926,3,953.41
8667,2927,75,3,416.05
8668,2927,840,5,514.93
8669,2928,628,2,39.91
8670,2929,215,3,135.75
8671,2929,268,1,664.68
8672,2929,995,5,297.62
8673,2929,790,3,297.32
8674,2929,485,5,15.18
8675,2930,251,1,803.83
8676,2930,616,3,448.34
8677,2930,237,1,915.54
8678,2930,466,3,125.85
8679,2931,798,2,310.22
8680,2931,93,3,391.73
8681,2931,81,2,313.87
8682,2931,597,4,628.13
8683,2932,242,1,407.06
8684,2932,528,5,726.37
8685,2933,534,4,600.97
8686,2933,600,5,383.66
8687,2933,226,1,734.36
8688,2933,837,5,695.54
8689,2934,679,2,233.67
8690,2934,293,3,706.67
8691,2934,60,4,214.25
8692,2934,409,2,103.11
8693,2934,40,1,516.57
8694,2935,393,3,833.78
8695,2935,11,3,192.53
8696,2935,463,3,886.24
8697,2935,802,2,825.69
8698,2936,335,4,42.92
8699,2936,284,3,334.02
8700,2937,699,5,475.38
8701,2937,716,2,948.4
8702,2937,439,4,525.39
8703,2937,15,1,906.44
8704,2937,999,3,744.17
8705,2938,238,3,406.37
8706,2938,671,1,276.18
8707,2938,503,2,239.9
8708,2939,840,3,514.93
8709,2939,287,4,663.69
8710,2939,9,3,372.3
8711,2940,554,2,55.34
8712,2940,181,1,769.18
8713,2941,977,4,189.31
8714,2941,646,5,230.37
8715,2941,359,1,26.29
8716,2941,502,2,385.57
8717,2941,677,1,420.77
8718,2942,304,3,219.86
8719,2942,589,5,140.99
8720,2942,899,5,914.18
8721,2942,709,2,486.39
8722,2943,165,1,875.48
8723,2943,237,5,915.54
8724,2943,186,2,813.43
8725,2943,123,1,553.91
8726,2944,506,4,820.21
8727,2945,407,2,629.96
8728,2945,616,4,448.34
8729,2945,587,2,321.98
8730,2945,419,5,633.44
8731,2946,966,3,908.06
8732,2946,872,3,36.07
8733,2947,905,5,926
8734,2947,91,1,942.34
8735,2948,705,5,774.28
8736,2949,727,5,138.91
8737,2949,161,4,804.29
8738,2950,983,4,40.5
8739,2951,997,1,701.43
8740,2951,78,5,750.77
8741,2951,357,1,139.98
8742,2951,847,5,31.72
8743,2951,866,1,803.57
8744,2952,868,3,404.78
8745,2952,306,3,501.99
8746,2952,439,5,525.39
8747,2952,714,5,577.84
8748,2952,663,1,898.58
8749,2953,278,2,420.67
8750,2953,677,4,420.77
8751,2953,409,3,103.11
8752,2953,503,5,239.9
8753,2953,418,2,695.01
8754,2954,857,4,713.55
8755,2954,776,5,717.87
8756,2954,88,4,990.15
8757,2954,439,2,525.39
8758,2955,997,5,701.43
8759,2955,596,1,751.9
8760,2956,943,3,697.22
8761,2957,730,4,247.32
8762,2957,866,1,803.57
8763,2957,194,1,519.87
8764,2958,881,4,453.23
8765,2958,487,5,489.96
8766,2958,9,4,372.3
8767,2958,618,4,655.43
8768,2958,447,1,523.36
8769,2959,965,2,455
8770,2959,702,4,740.75
8771,2960,907,2,806.91
8772,2960,216,3,984.78
8773,2961,502,3,385.57
8774,2962,297,3,744.87
8775,2963,712,4,390.15
8776,2964,848,2,70.87
8777,2965,930,5,222.68
8778,2965,42,1,828.48
8779,2965,154,2,940.7
8780,2965,243,2,786.14
8781,2966,717,2,679.6
8782,2967,765,1,855.52
8783,2967,697,1,877.19
8784,2967,736,2,983.86
8785,2967,815,5,179.64
8786,2967,293,1,706.67
8787,2968,733,4,688.56
8788,2968,789,3,143.2
8789,2968,998,5,401.51
8790,2969,207,5,237.42
8791,2969,88,1,990.15
8792,2969,38,2,599.78
8793,2970,743,4,384.61
8794,2971,530,1,871
8795,2972,378,5,406.74
8796,2972,42,4,828.48
8797,2972,315,2,24.55
8798,2973,39,3,836
8799,2973,60,2,214.25
8800,2973,573,1,38.88
8801,2974,533,2,251.4
8802,2974,259,1,180.41
