id,customer_id,order_date,total_amount,status
2936,2214,"2024-11-18 20:27:03",1173.74,pending
2937,3670,"2025-02-15 17:53:31",9514.21,pending
2938,1637,"2025-02-17 14:50:01",1975.09,cancelled
2939,2363,"2024-06-09 13:04:29",5316.45,shipped
2940,4077,"2025-01-19 08:23:02",879.86,pending
2941,4687,"2024-10-28 09:21:08",3127.29,shipped
2942,2196,"2024-06-21 21:39:05",6908.21,processing
2943,4508,"2025-05-02 17:02:28",7633.95,delivered
2944,4148,"2024-12-24 06:29:25",3280.84,pending
2945,3696,"2025-02-07 01:29:11",6864.44,cancelled
2946,3763,"2024-07-31 15:41:30",2832.39,shipped
2947,506,"2025-03-29 02:05:46",5572.34,delivered
2948,4532,"2024-10-06 03:06:18",3871.4,processing
2949,3833,"2024-05-15 01:59:50",3911.71,cancelled
2950,902,"2025-01-05 07:49:29",162,shipped
2951,3687,"2024-08-10 21:56:34",5557.43,pending
2952,4702,"2024-06-04 05:59:35",9135.04,shipped
2953,812,"2025-04-23 04:48:43",5423.27,delivered
2954,3824,"2025-01-12 05:46:18",11454.9,processing
2955,1202,"2025-04-21 11:30:22",4259.05,processing
2956,4081,"2025-04-17 14:44:17",2091.66,shipped
2957,3716,"2024-12-01 12:18:16",2312.72,pending
2958,752,"2024-06-22 13:00:53",8897,shipped
2959,250,"2025-03-04 01:19:12",3873,delivered
2960,792,"2025-04-08 11:26:25",4568.16,pending
2961,898,"2024-07-01 06:53:43",1156.71,pending
2962,4630,"2025-04-05 03:44:54",2234.61,pending
2963,3571,"2025-03-11 09:44:59",1560.6,shipped
2964,2626,"2024-05-06 04:08:37",141.74,pending
2965,1819,"2025-04-06 23:33:09",5395.56,cancelled
2966,3465,"2024-12-14 05:56:08",1359.2,shipped
2967,4887,"2025-03-04 16:00:09",5305.3,pending
2968,2565,"2024-12-06 17:34:26",5191.39,pending
2969,637,"2024-07-17 16:12:00",3376.81,pending
2970,2993,"2024-06-03 09:23:12",1538.44,cancelled
2971,849,"2025-01-08 18:09:12",871,shipped
2972,2822,"2025-02-16 06:26:46",5396.72,cancelled
2973,1242,"2024-07-08 10:57:10",2975.38,processing
2974,1744,"2025-03-15 17:57:55",2876.92,shipped
2975,1134,"2024-08-22 06:57:57",3460.45,processing
2976,2288,"2024-08-17 14:37:22",1359.5,delivered
2977,4377,"2024-11-26 21:49:02",2644.09,processing
2978,418,"2025-03-06 01:23:43",5992.27,cancelled
2979,3263,"2025-04-03 11:40:12",2181.4,delivered
2980,3257,"2025-01-03 12:29:32",4349.66,cancelled
2981,1183,"2024-08-14 01:13:20",4797.39,shipped
2982,3785,"2025-01-19 20:55:25",5743.65,processing
2983,300,"2024-08-24 07:37:44",2741.92,pending
2984,1834,"2025-02-21 07:04:01",2897.43,pending
2985,156,"2024-11-27 05:52:25",3676.84,pending
2986,3241,"2024-10-31 01:25:41",2113.99,delivered
2987,4446,"2024-09-28 14:45:26",3585.91,cancelled
2988,275,"2024-10-31 04:15:23",1831.08,shipped
2989,1734,"2025-02-07 11:47:52",3815.8,processing
2990,2631,"2025-04-16 14:57:51",1802.14,delivered
2991,3674,"2025-03-22 03:18:42",4264.1,pending
2992,2276,"2024-05-17 22:54:22",8028.06,delivered
2993,51,"2024-09-21 09:19:55",3077.32,pending
2994,3207,"2024-09-13 15:21:55",1333.32,cancelled
2995,2267,"2024-09-09 06:30:45",1446.26,processing
2996,4181,"2025-01-18 01:11:14",6258.28,processing
2997,4563,"2024-11-07 12:55:39",6499.46,pending
2998,232,"2024-07-29 12:33:03",1046.6,cancelled
2999,3068,"2025-03-20 09:48:27",9124.51,delivered
3000,4156,"2024-05-24 09:52:13",3323.8,cancelled
3001,3273,"2024-10-23 12:39:52",5928.28,delivered
3002,4983,"2025-02-09 08:18:45",6542.92,pending
3003,539,"2025-01-20 21:41:01",9263.06,pending
3004,3071,"2024-12-16 19:54:32",712.26,pending
3005,2114,"2024-05-05 18:45:17",1724.9,delivered
3006,3236,"2025-02-22 12:49:04",3783.66,pending
3007,1927,"2024-10-31 13:11:50",3477.63,cancelled
3008,359,"2024-07-31 13:13:25",9035.19,delivered
3009,4185,"2024-10-08 22:55:30",2776.97,pending
3010,357,"2024-06-12 09:55:12",3241.28,cancelled
3011,1296,"2024-12-02 18:50:15",191.74,cancelled
3012,2974,"2024-10-30 01:59:08",1324.12,shipped
3013,3860,"2025-05-02 12:37:57",6047.36,delivered
3014,4655,"2024-12-14 03:05:46",3344.22,processing
3015,1456,"2024-09-03 23:15:32",704.95,delivered
3016,1748,"2025-05-01 21:46:54",7517.02,shipped
3017,2653,"2024-10-02 17:59:48",9608.99,processing
3018,3913,"2024-05-11 04:10:05",1805.7,processing
3019,1455,"2024-07-22 04:06:54",2721.12,pending
3020,2866,"2024-06-22 06:27:18",1870.36,delivered
3021,2130,"2024-11-13 23:03:59",4122.68,delivered
3022,3334,"2025-01-28 14:59:05",1929.84,delivered
3023,2066,"2025-02-08 11:27:58",684.27,cancelled
3024,4377,"2024-11-24 08:24:29",1784.4,processing
3025,3676,"2024-06-26 08:44:11",1139.96,cancelled
3026,4926,"2024-07-07 23:52:53",2714.16,pending
3027,1822,"2024-07-25 13:38:36",2149.04,shipped
3028,1835,"2025-01-26 19:35:28",187.29,delivered
3029,4705,"2024-11-12 05:29:15",5221.55,cancelled
3030,291,"2025-01-18 04:08:36",6030.52,delivered
3031,2510,"2024-07-25 02:38:07",532.3,pending
3032,4328,"2024-06-30 23:30:22",4374.81,pending
3033,1501,"2025-03-09 03:59:09",9608.66,shipped
3034,3218,"2025-03-18 12:38:20",11286.7,shipped
3035,420,"2024-09-30 17:48:12",154.67,pending
3036,1771,"2025-02-25 06:02:03",3302.76,shipped
3037,899,"2025-01-14 21:13:44",4539.12,cancelled
3038,349,"2025-02-08 19:34:26",7112.69,pending
3039,914,"2024-12-02 13:12:05",3937.79,delivered
3040,4066,"2024-09-18 16:20:49",912.46,cancelled
3041,2761,"2025-02-03 01:02:46",8932.8,pending
3042,499,"2024-09-11 01:27:32",4865.33,pending
3043,2863,"2024-08-29 18:50:56",4426.32,delivered
3044,1969,"2025-03-18 10:51:06",5509.61,delivered
3045,1153,"2025-04-10 17:08:26",2960.71,delivered
3046,4698,"2025-01-25 09:29:24",2043.69,delivered
3047,2055,"2024-06-30 11:11:45",4513.78,delivered
3048,4983,"2025-02-18 08:28:59",2248.03,pending
3049,3769,"2025-01-10 07:56:14",410.88,delivered
3050,3391,"2024-10-07 21:57:42",1961.26,pending
3051,2039,"2025-04-07 05:39:23",9536.52,processing
3052,2249,"2024-08-11 00:00:41",7767.85,pending
3053,603,"2024-10-26 06:06:25",3410.05,cancelled
3054,4284,"2024-11-22 22:20:35",9037.29,cancelled
3055,249,"2024-12-17 08:37:00",7844.56,pending
3056,3900,"2024-10-25 14:03:47",2101.04,shipped
3057,2232,"2025-02-23 14:23:35",923.52,shipped
3058,38,"2025-02-02 15:37:13",806.01,processing
3059,3267,"2024-08-20 07:51:44",1021.82,pending
3060,3465,"2024-07-22 21:48:40",258.35,pending
3061,2178,"2025-02-01 12:23:56",209.7,delivered
3062,4219,"2024-05-25 00:11:30",3916.24,cancelled
3063,3092,"2024-11-24 02:09:29",976.24,cancelled
3064,3992,"2025-02-24 05:57:56",308.61,processing
3065,3763,"2025-03-03 04:41:10",9493.34,delivered
3066,3921,"2025-01-05 02:41:08",8147.58,cancelled
3067,1708,"2024-07-31 06:23:04",598.71,cancelled
3068,2213,"2024-08-16 01:47:44",6704.68,delivered
3069,3464,"2024-06-04 10:44:09",1905.24,cancelled
3070,2680,"2024-06-07 01:33:30",8014.81,pending
3071,2021,"2024-10-27 11:26:19",1198.18,processing
3072,1495,"2024-07-15 22:59:25",726.94,delivered
3073,4973,"2024-10-22 20:14:35",8002.83,delivered
3074,4392,"2024-10-01 15:27:52",1959.08,shipped
3075,1254,"2024-09-29 06:37:55",4595.8,cancelled
3076,2349,"2025-01-04 15:37:34",7465.36,shipped
3077,425,"2025-03-19 22:55:41",7506.04,delivered
3078,4788,"2024-08-26 09:07:09",2273.36,shipped
3079,1733,"2024-09-29 18:35:15",5914.29,delivered
3080,747,"2024-08-29 16:39:34",4750.41,shipped
3081,4776,"2024-06-19 03:15:46",2050.8,delivered
3082,4489,"2025-01-22 17:42:19",3839.9,shipped
3083,4266,"2025-02-27 20:51:00",6890.63,cancelled
3084,3458,"2024-11-08 11:20:30",6480,processing
3085,1297,"2024-08-12 00:04:30",4495.9,pending
3086,3616,"2025-04-12 21:48:45",4407.4,shipped
3087,1411,"2025-04-19 14:14:19",771.51,shipped
3088,3338,"2025-03-17 19:54:44",4188.89,cancelled
3089,4411,"2025-01-25 18:33:04",2452.4,shipped
3090,3228,"2025-02-26 10:13:24",2640.4,cancelled
3091,16,"2024-05-16 21:42:58",6478.29,processing
3092,386,"2024-10-18 09:59:37",2107.32,delivered
3093,2213,"2024-08-09 17:47:22",668.6,cancelled
3094,3913,"2024-12-12 09:04:43",5512.16,shipped
3095,2886,"2024-07-02 00:26:54",750.95,pending
3096,2199,"2025-01-17 21:37:29",2170.5,shipped
3097,1974,"2025-04-18 15:51:45",3279.64,cancelled
3098,307,"2024-05-23 10:05:00",2118.37,shipped
3099,1401,"2024-11-27 13:09:09",5641.97,processing
3100,931,"2025-02-24 08:14:02",8487.68,processing
3101,4713,"2024-11-16 13:29:19",1762.94,pending
3102,1709,"2024-09-17 08:24:21",6664.01,processing
3103,3620,"2024-08-19 17:42:28",2507.46,shipped
3104,2865,"2025-03-28 21:17:27",2920.11,processing
3105,2649,"2024-11-28 01:59:30",6209.02,processing
3106,4004,"2024-11-11 00:36:08",11441.5,pending
3107,4127,"2025-02-10 11:32:31",4460.84,processing
3108,2681,"2024-06-01 09:05:55",4713.52,delivered
3109,4615,"2025-03-02 09:43:44",2502.6,cancelled
3110,2483,"2024-10-16 04:13:51",8993.37,shipped
3111,3877,"2024-11-15 17:25:50",3620.25,pending
3112,1666,"2024-08-26 23:25:46",11154.6,pending
3113,4202,"2025-02-26 06:35:38",5809.18,processing
3114,2591,"2024-10-12 14:35:48",1641.32,processing
3115,1301,"2024-08-06 02:12:06",3747.92,processing
3116,2684,"2024-11-22 20:39:51",690.58,pending
3117,2202,"2024-08-24 02:43:00",3793.05,shipped
3118,3569,"2024-05-27 21:21:15",8213.4,delivered
3119,2005,"2024-06-30 08:40:37",3277.56,delivered
3120,4487,"2024-10-19 14:34:05",3446.55,processing
3121,1691,"2024-10-07 16:57:05",1553.34,processing
3122,1086,"2024-07-31 04:37:24",480.93,delivered
3123,4427,"2024-05-16 04:58:02",2989.73,cancelled
3124,4252,"2025-02-14 23:58:19",6079.33,delivered
3125,3225,"2024-07-29 09:06:42",7524.58,cancelled
3126,1065,"2024-07-24 07:45:05",5242.33,shipped
3127,4755,"2024-07-24 20:12:13",1040.12,delivered
3128,1946,"2024-11-06 03:06:49",6599.62,pending
3129,3069,"2024-08-16 06:22:44",5242.99,processing
3130,106,"2025-02-11 21:10:13",2722.65,processing
3131,2786,"2025-03-02 20:33:42",3478.57,delivered
3132,2629,"2024-12-12 20:57:01",2210.59,shipped
3133,1392,"2024-06-20 12:35:16",5585.7,cancelled
3134,491,"2024-08-02 12:57:47",4472.78,delivered
3135,1936,"2024-09-22 22:42:36",1490.28,cancelled
3136,1205,"2025-04-21 08:16:32",3044.02,delivered
3137,4688,"2024-08-19 19:30:05",6228.64,processing
3138,866,"2024-10-12 01:14:44",9018.42,processing
3139,3683,"2024-12-01 07:07:28",6683.92,shipped
3140,2988,"2024-10-22 07:05:07",10304.4,shipped
3141,2277,"2025-01-03 18:11:56",5129.29,shipped
3142,2198,"2025-01-08 21:16:55",4356.96,pending
3143,4132,"2024-10-31 10:15:35",2794.59,delivered
3144,1840,"2025-04-16 19:55:08",7070.86,delivered
3145,2652,"2024-10-19 18:19:49",4187.58,shipped
3146,877,"2024-08-01 10:29:19",2394.96,pending
3147,4744,"2024-11-06 07:33:16",427.86,shipped
3148,2924,"2025-02-18 11:25:39",4424.35,cancelled
3149,2310,"2024-07-04 21:09:26",149.76,delivered
3150,3033,"2025-01-03 17:02:49",3662.16,processing
3151,4594,"2024-08-06 20:23:55",8315.47,pending
3152,800,"2024-06-28 07:34:07",4548.3,pending
3153,2401,"2024-07-14 12:50:53",3098.45,cancelled
3154,851,"2025-04-19 23:10:16",3403.6,cancelled
3155,2928,"2024-09-09 00:12:44",826.09,pending
3156,404,"2024-12-25 07:36:33",5845.59,shipped
3157,878,"2025-01-21 21:47:20",8231.71,pending
3158,4847,"2025-03-09 19:10:22",9544.58,shipped
3159,1447,"2025-04-15 03:33:50",3747.28,pending
3160,1207,"2024-10-28 03:24:30",3562.37,shipped
3161,1105,"2025-01-09 10:02:03",5092.11,shipped
3162,2904,"2024-10-22 05:28:20",2718.5,shipped
3163,4356,"2025-04-02 21:23:09",6099.88,shipped
3164,4631,"2024-09-24 18:16:42",572.8,pending
3165,3008,"2024-12-10 00:02:43",822.13,processing
3166,4031,"2025-04-05 03:21:31",1925.84,shipped
3167,3517,"2024-12-16 14:32:45",3864.64,pending
3168,3468,"2024-07-24 22:22:19",3025.13,pending
3169,4830,"2024-11-09 18:04:45",6862.25,processing
3170,3388,"2024-08-13 18:58:32",8892.64,delivered
3171,78,"2024-12-28 08:21:39",4534.78,pending
3172,4646,"2025-03-13 19:01:41",4014.94,shipped
3173,111,"2024-06-01 00:55:45",7460.42,processing
3174,1143,"2024-07-03 03:38:37",4837.95,pending
3175,205,"2024-10-06 22:45:23",2591.49,delivered
3176,4958,"2024-12-17 08:00:54",2357.79,pending
3177,976,"2025-02-18 07:08:46",4464.36,cancelled
3178,2415,"2024-05-30 02:29:56",3044.99,delivered
3179,2232,"2024-06-02 17:44:55",2194.05,processing
3180,2279,"2024-11-16 23:04:00",4311.43,cancelled
3181,3200,"2024-05-19 16:30:18",1305.84,processing
3182,1555,"2024-12-08 11:48:41",8856,pending
3183,2443,"2024-08-08 17:53:27",354.4,processing
3184,3741,"2024-11-03 18:54:14",10185.8,shipped
3185,1072,"2024-08-08 18:07:33",3476.12,shipped
3186,1875,"2024-06-03 00:08:07",4570.32,cancelled
3187,137,"2025-05-04 21:40:01",3671.01,pending
3188,4070,"2024-10-14 12:54:54",2309.61,processing
3189,3811,"2024-09-26 15:27:01",167.76,shipped
3190,758,"2024-08-21 07:06:07",7147.35,pending
3191,3498,"2024-09-08 13:50:19",5211.79,delivered
3192,250,"2024-08-03 05:31:56",5934.75,delivered
3193,3589,"2025-02-25 03:12:54",6035.13,pending
3194,2488,"2024-06-30 18:14:30",3087.64,pending
3195,2350,"2024-09-05 08:59:47",3652.49,shipped
3196,4082,"2025-04-23 20:11:19",892.24,pending
3197,3298,"2024-06-13 06:43:25",5452.58,shipped
3198,1707,"2024-12-27 11:38:36",6560.7,delivered
3199,627,"2024-10-31 08:31:18",803.9,pending
3200,3029,"2024-08-18 23:33:08",6430.77,processing
3201,878,"2024-10-13 07:28:35",5849.18,cancelled
3202,1323,"2025-04-11 14:21:02",258.35,shipped
3203,3783,"2025-03-22 09:59:05",5197.07,delivered
3204,470,"2024-07-18 05:34:32",5156.28,cancelled
3205,2389,"2025-01-21 23:01:13",10856.4,pending
3206,3973,"2024-06-01 02:39:10",6476.68,processing
3207,3745,"2024-12-01 20:46:08",3151.55,processing
3208,3194,"2024-11-28 11:04:44",5935.03,pending
3209,1797,"2024-08-18 09:38:51",6220.33,shipped
3210,1115,"2024-05-11 11:17:06",7650.98,pending
3211,3841,"2024-05-13 21:23:20",3218.39,pending
3212,2784,"2024-05-28 14:17:59",7527.19,shipped
3213,117,"2024-11-14 20:12:28",3922.11,shipped
3214,1953,"2024-12-21 19:27:11",2102.77,delivered
3215,3510,"2024-06-22 13:38:32",1617.75,processing
3216,1293,"2025-03-04 11:36:22",2851.57,processing
3217,1367,"2024-08-22 13:20:34",1002.68,delivered
3218,3607,"2024-12-14 14:55:56",2878.33,delivered
3219,3293,"2024-12-22 19:42:05",9746.91,processing
3220,1011,"2025-02-05 11:22:01",5280.86,cancelled
3221,1300,"2024-08-31 00:48:27",2997.08,shipped
3222,2420,"2024-10-18 23:01:02",3879.65,pending
3223,2581,"2024-05-23 08:06:32",4402.25,delivered
3224,4130,"2024-09-26 14:41:28",2114.54,pending
3225,124,"2025-03-05 04:22:16",2838.91,pending
3226,3790,"2024-09-23 11:12:56",6019.89,shipped
3227,4889,"2024-10-04 05:59:25",1694.92,shipped
3228,1156,"2025-04-24 00:39:41",9158.16,shipped
3229,783,"2025-01-17 20:32:30",6191.41,cancelled
3230,3874,"2024-11-02 22:05:02",7475.86,cancelled
3231,1319,"2024-06-09 07:44:18",7635.63,shipped
3232,4768,"2024-12-10 22:50:00",3591.18,shipped
3233,3161,"2025-04-21 09:18:22",5749.9,cancelled
3234,2627,"2025-01-19 08:28:09",7401.72,delivered
3235,3950,"2025-01-09 03:08:45",5243.4,pending
3236,2097,"2024-08-25 01:54:23",3328.15,pending
3237,1813,"2024-06-18 10:41:17",1719.15,shipped
3238,2061,"2024-10-26 15:37:16",5931.95,cancelled
3239,2981,"2025-03-11 05:19:30",978.74,shipped
3240,1055,"2025-02-28 12:53:59",4562.3,processing
3241,4759,"2025-01-25 15:06:53",3307.6,shipped
3242,3082,"2024-10-29 10:08:40",3803.74,pending
3243,4448,"2024-06-19 10:06:11",4658.46,shipped
3244,1015,"2024-08-18 01:29:47",3486.95,delivered
3245,4053,"2025-02-05 14:45:04",3809.36,cancelled
3246,1569,"2025-03-11 05:55:46",3144.53,shipped
3247,2085,"2025-01-25 04:08:31",7438.61,processing
3248,1432,"2024-05-07 02:22:31",6920.86,cancelled
3249,3227,"2025-03-15 21:32:41",4671.62,delivered
3250,3336,"2024-06-18 14:27:59",7086.5,cancelled
3251,1819,"2024-10-14 23:22:50",187.29,shipped
3252,3887,"2025-05-02 18:09:04",10883.7,delivered
3253,956,"2024-12-20 21:17:23",6474.56,delivered
3254,545,"2024-10-22 20:11:24",14234.6,shipped
3255,298,"2025-01-28 01:57:43",3287.17,shipped
3256,1095,"2024-08-25 17:49:31",2724.18,cancelled
3257,4229,"2024-05-11 04:41:47",5986.66,pending
3258,3524,"2024-11-20 10:34:34",949.79,pending
3259,4040,"2024-09-17 03:45:28",4331.98,delivered
3260,1071,"2025-03-24 00:22:52",7059.74,processing
3261,4796,"2024-11-15 22:47:47",8289.76,pending
3262,1932,"2024-08-28 23:12:49",1805.79,cancelled
3263,4700,"2024-10-06 15:44:42",8490.26,processing
3264,2608,"2025-03-18 23:00:18",1732.28,processing
3265,709,"2024-05-28 23:17:50",702.6,delivered
3266,3755,"2024-06-20 03:47:22",9163.7,processing
3267,1641,"2025-02-25 13:36:53",9104.5,cancelled
3268,502,"2024-06-10 19:52:28",1599.06,pending
3269,2997,"2024-09-08 09:34:00",464.42,pending
3270,4506,"2024-12-19 15:58:45",11478.3,shipped
3271,769,"2024-09-30 13:18:40",4113.7,cancelled
3272,4207,"2024-05-29 08:23:28",9566,delivered
3273,2166,"2025-01-14 03:14:39",478.64,processing
3274,83,"2024-09-07 01:09:11",2521.77,shipped
3275,2854,"2024-12-24 12:43:40",8589.24,delivered
3276,2084,"2024-11-02 20:57:05",10848.7,cancelled
3277,332,"2024-07-12 13:50:13",3613.24,delivered
3278,4500,"2024-08-02 19:29:15",1382.47,cancelled
3279,4990,"2024-10-19 14:08:58",4320.1,shipped
3280,233,"2024-08-10 14:28:01",7541.1,delivered
3281,4961,"2025-02-12 23:59:46",8600.88,processing
3282,2575,"2024-09-11 00:39:30",871,delivered
3283,996,"2025-01-12 07:59:45",3626.7,pending
3284,2376,"2024-12-16 13:17:55",534.48,pending
3285,399,"2024-08-31 22:13:52",2402.88,pending
3286,2798,"2025-01-24 00:15:26",10468.5,delivered
3287,2243,"2025-03-28 12:16:05",2467.16,processing
3288,4554,"2024-11-11 23:15:08",780.44,delivered
3289,3864,"2024-05-09 00:09:36",9206.41,cancelled
3290,2255,"2024-08-01 05:05:20",2966.28,cancelled
3291,2011,"2025-01-20 00:34:54",7699.34,delivered
3292,1091,"2025-02-06 19:47:44",6545.48,pending
3293,740,"2025-01-22 22:49:42",7187.35,delivered
3294,117,"2024-07-10 12:11:24",928.98,shipped
3295,2877,"2024-06-27 06:28:56",871.98,cancelled
3296,423,"2024-12-27 04:56:28",1647.87,pending
3297,1124,"2024-08-18 16:23:11",4615.61,shipped
3298,3524,"2024-07-14 23:38:49",3157.43,cancelled
3299,2637,"2025-01-12 16:20:49",1759.96,cancelled
3300,4689,"2025-04-04 13:46:05",1633.85,pending
3301,255,"2024-07-31 16:58:32",2315.8,cancelled
3302,2781,"2024-07-26 13:45:58",5350.66,shipped
3303,2938,"2024-07-19 00:37:29",10242.7,pending
3304,3197,"2025-03-10 23:04:31",2812.69,delivered
3305,680,"2024-10-28 05:07:15",553.9,processing
3306,1667,"2024-10-08 06:37:45",10061.1,processing
3307,2442,"2025-01-16 12:53:24",4762.89,delivered
3308,2819,"2024-12-01 20:25:51",5817.4,shipped
3309,4981,"2025-01-11 18:24:41",3494.48,pending
3310,3823,"2024-12-21 05:32:52",2391.08,delivered
3311,4026,"2024-06-04 20:33:32",3836.39,cancelled
3312,3298,"2024-09-17 06:26:07",5590.84,processing
3313,1042,"2024-11-17 14:52:39",5270.15,delivered
3314,1953,"2025-04-08 20:40:10",2443.3,delivered
3315,1925,"2024-11-16 00:33:31",2970.36,delivered
3316,645,"2024-10-07 17:59:28",1987.94,pending
3317,288,"2024-09-20 10:22:41",6226.21,delivered
3318,3776,"2024-05-06 18:44:41",3785.3,processing
3319,806,"2024-07-24 08:24:25",3790.29,processing
3320,1346,"2025-02-01 16:34:11",3128.96,processing
3321,3370,"2024-10-11 01:06:05",3445.76,shipped
3322,4267,"2024-12-01 14:02:12",1385.28,shipped
3323,636,"2024-11-11 22:41:34",5021.58,shipped
3324,553,"2025-02-02 09:41:48",2919.74,cancelled
3325,2250,"2024-06-14 07:39:48",2365.36,shipped
3326,3827,"2024-12-24 14:06:06",5101.67,shipped
3327,713,"2024-06-14 07:57:42",689.77,cancelled
3328,992,"2024-08-16 04:14:26",5479.44,cancelled
3329,2872,"2024-07-28 15:38:10",7324.57,shipped
3330,1841,"2024-09-05 11:47:29",10448,delivered
3331,2129,"2024-12-16 03:53:18",5127.49,cancelled
3332,27,"2024-12-20 10:38:33",10974.1,shipped
3333,581,"2024-12-12 10:38:33",1643.32,cancelled
3334,3635,"2024-11-07 16:51:23",1415.22,shipped
3335,349,"2024-07-12 15:27:20",3932.72,shipped
3336,1126,"2025-02-28 03:48:46",3121.68,delivered
3337,4862,"2025-04-19 03:06:10",5536.48,pending
3338,4456,"2024-12-18 22:56:59",2474.21,delivered
3339,2417,"2025-04-17 19:40:08",4993.3,delivered
3340,447,"2024-08-16 08:58:12",5121.64,cancelled
3341,3545,"2025-01-31 14:38:31",6370.5,shipped
3342,1301,"2025-02-26 10:33:30",3019,pending
3343,76,"2024-10-10 11:50:24",5991.96,cancelled
3344,3317,"2024-08-12 20:20:07",1216.43,cancelled
3345,3361,"2024-10-05 14:27:21",10654.4,pending
3346,3793,"2024-10-30 15:51:40",6635.88,pending
3347,2263,"2024-12-26 14:01:34",4091.48,shipped
3348,4388,"2024-06-29 02:40:03",167.26,pending
3349,1268,"2024-12-23 20:48:53",5769.34,delivered
3350,3407,"2024-11-15 00:12:52",5911.74,delivered
3351,915,"2024-05-29 00:41:06",2726.37,shipped
3352,2300,"2025-03-31 22:27:39",3441.66,pending
3353,4717,"2024-08-08 03:25:04",1901.94,delivered
3354,133,"2024-09-15 00:10:55",7025.18,cancelled
3355,1777,"2025-02-14 20:09:46",1280.58,pending
3356,3994,"2024-07-07 03:26:28",6081.65,processing
3357,1818,"2024-10-30 10:29:24",8319.48,pending
3358,3325,"2024-05-26 16:13:51",723.33,pending
3359,4972,"2025-03-30 06:23:02",4899.68,delivered
3360,4398,"2024-05-20 17:53:22",9333.48,shipped
3361,599,"2024-09-03 03:20:13",627.28,pending
3362,4500,"2025-03-19 20:58:56",4198.96,pending
3363,4715,"2024-05-11 10:11:26",7614.54,processing
3364,1286,"2024-12-08 21:31:47",3244.47,processing
3365,2380,"2025-02-12 10:16:42",215.01,processing
3366,2600,"2024-06-12 06:42:31",7321.58,pending
3367,3271,"2025-03-11 10:59:59",2159.4,delivered
3368,3631,"2024-12-18 20:26:07",5623.05,cancelled
3369,2892,"2024-08-07 06:34:27",2394.85,pending
3370,1640,"2024-07-28 11:09:19",180.35,pending
3371,2962,"2025-03-22 15:14:59",648.03,shipped
3372,551,"2025-05-01 15:46:33",4912.72,pending
3373,3759,"2024-10-03 02:39:56",495.5,cancelled
3374,2270,"2024-11-01 01:08:00",1431.04,cancelled
3375,3218,"2024-07-04 03:14:06",2343.6,delivered
3376,4329,"2025-01-13 15:40:49",3344.81,delivered
3377,1671,"2024-05-11 09:16:54",6528.44,pending
3378,3470,"2025-04-05 11:41:36",803.02,cancelled
3379,2474,"2024-05-23 06:11:01",754.14,pending
3380,3449,"2024-09-29 15:05:20",6426.26,pending
3381,3905,"2025-01-19 13:58:26",6599.15,shipped
3382,1414,"2025-03-23 01:16:36",5364.74,pending
3383,1640,"2024-12-25 15:57:35",8208.03,shipped
3384,4550,"2024-07-18 19:50:28",6795.79,pending
3385,3956,"2025-01-01 06:06:31",3927.49,delivered
3386,116,"2024-05-17 22:37:42",4292.54,processing
3387,497,"2024-06-28 05:53:18",7522.86,shipped
3388,810,"2025-03-13 13:16:16",846.83,shipped
3389,3670,"2024-10-12 20:28:14",9907.07,shipped
3390,4676,"2024-08-28 05:50:06",755.65,pending
3391,2514,"2025-02-03 18:20:31",1878.8,shipped
3392,230,"2025-01-02 15:18:27",2936.05,delivered
3393,1329,"2024-11-29 01:20:02",1669.81,pending
3394,4858,"2024-09-14 10:19:08",6497.61,cancelled
3395,3882,"2024-07-18 12:00:04",1102.04,pending
3396,1241,"2025-04-08 18:43:06",5061.87,cancelled
3397,459,"2024-11-09 19:41:56",3067.42,pending
3398,3779,"2024-09-14 06:14:41",2282.98,cancelled
3399,4349,"2024-10-21 11:34:08",5272.29,cancelled
3400,1742,"2025-02-19 21:16:43",9424.75,delivered
3401,1398,"2024-11-19 22:35:13",7342.77,cancelled
3402,1058,"2024-05-21 17:44:24",2092.2,shipped
3403,3822,"2024-05-17 05:47:26",6249.28,shipped
3404,4138,"2024-08-27 22:29:10",11296.9,pending
3405,139,"2025-03-30 16:30:24",7216.93,pending
3406,2429,"2024-12-08 22:44:40",9819.65,processing
3407,3570,"2025-02-21 21:00:18",5718.38,processing
3408,4802,"2024-06-19 12:44:55",7613.58,shipped
3409,4406,"2025-01-12 08:28:46",3183.43,cancelled
3410,4123,"2025-04-06 07:25:05",6008.94,shipped
3411,3132,"2025-03-07 00:37:33",4954.52,delivered
3412,4276,"2024-11-29 11:22:38",678.68,cancelled
3413,1283,"2024-09-02 03:41:53",4106.4,processing
3414,3620,"2024-10-13 09:10:05",2759.08,pending
3415,4823,"2025-03-06 02:21:15",407.25,shipped
3416,314,"2025-03-06 18:00:22",6978.73,shipped
3417,4780,"2024-11-03 03:12:35",4809.75,delivered
3418,2993,"2024-07-07 19:28:16",5480.53,pending
3419,2604,"2024-07-02 09:55:42",4338.65,delivered
3420,4228,"2025-03-17 11:39:09",5114.04,pending
3421,3023,"2025-01-27 14:55:23",9274.85,pending
3422,2908,"2025-04-27 01:05:28",8136.35,pending
3423,3774,"2024-06-26 01:27:07",382.48,pending
3424,1945,"2024-10-02 08:07:40",4680.34,processing
3425,2885,"2025-01-05 23:51:27",4078.83,pending
3426,765,"2025-04-16 07:12:02",4403.29,delivered
3427,3188,"2024-09-26 06:41:57",4440.78,processing
