id,product_id,quantity,movement_type,movement_date
2212,71,5,sale,"2024-11-19 08:31:39"
2213,71,1,sale,"2024-12-05 15:05:08"
2214,71,1,sale,"2024-08-03 09:57:52"
2215,71,3,sale,"2025-01-25 18:50:56"
2216,71,1,sale,"2024-12-04 00:28:21"
2217,71,4,sale,"2025-04-27 01:43:33"
2218,71,5,sale,"2024-05-24 15:14:44"
2219,71,3,sale,"2024-07-16 15:04:04"
2220,71,2,sale,"2025-03-29 10:12:09"
2221,71,5,sale,"2024-11-24 20:20:12"
2222,71,5,sale,"2024-07-09 11:12:03"
2223,71,4,sale,"2024-06-26 16:27:47"
2224,71,5,sale,"2024-09-04 12:01:03"
2225,71,3,sale,"2024-12-22 21:46:17"
2226,71,1,sale,"2024-11-13 19:54:45"
2227,71,1,sale,"2024-08-04 02:57:06"
2228,71,4,sale,"2025-03-27 05:41:31"
2229,71,5,sale,"2025-01-06 15:18:35"
2230,71,4,sale,"2024-05-24 23:33:39"
2231,71,1,sale,"2025-02-03 22:42:42"
2232,71,2,sale,"2025-04-03 13:34:03"
2233,71,1,sale,"2024-08-29 17:54:46"
2234,71,4,sale,"2025-03-02 04:49:00"
2235,71,2,sale,"2024-11-24 10:07:39"
2236,71,2,sale,"2024-06-03 12:50:00"
2237,72,432,purchase,"2024-09-13 15:49:09"
2238,72,1,sale,"2025-02-09 08:10:28"
2239,72,1,sale,"2024-06-23 00:15:55"
2240,72,2,sale,"2024-07-01 21:34:45"
2241,72,3,sale,"2024-09-17 09:31:29"
2242,72,2,sale,"2025-03-03 11:23:57"
2243,72,5,sale,"2024-08-01 02:07:31"
2244,72,1,sale,"2025-04-08 09:29:22"
2245,72,5,sale,"2024-10-20 02:02:35"
2246,72,1,sale,"2024-12-05 13:40:36"
2247,72,2,sale,"2024-08-27 00:40:00"
2248,72,1,sale,"2024-07-23 03:25:06"
2249,72,5,sale,"2025-04-08 22:48:31"
2250,72,1,sale,"2024-11-29 22:51:27"
2251,72,4,sale,"2024-12-20 13:06:23"
2252,72,2,sale,"2024-12-14 14:55:56"
2253,72,2,sale,"2024-10-12 20:28:14"
2254,72,1,sale,"2025-01-12 08:28:46"
2255,72,2,sale,"2025-01-16 13:27:54"
2256,72,4,sale,"2025-01-07 05:23:45"
2257,72,5,sale,"2024-11-27 13:21:44"
2258,72,4,sale,"2025-03-22 20:35:33"
2259,72,5,sale,"2025-05-03 01:19:08"
2260,72,4,sale,"2024-06-10 10:27:26"
2261,72,3,sale,"2024-05-26 21:49:20"
2262,72,3,sale,"2024-12-18 19:06:24"
2263,72,2,sale,"2024-05-08 22:47:03"
2264,72,4,sale,"2025-03-18 09:47:32"
2265,72,3,sale,"2024-09-19 14:33:21"
2266,72,1,sale,"2025-03-22 04:34:30"
2267,72,1,sale,"2025-01-21 01:38:38"
2268,72,2,sale,"2024-08-21 10:12:43"
2269,72,5,sale,"2024-08-29 06:12:39"
2270,72,4,sale,"2024-05-29 18:15:25"
2271,72,3,sale,"2024-05-26 15:27:19"
2272,72,2,sale,"2024-12-09 06:04:45"
2273,72,2,sale,"2024-06-22 08:17:20"
2274,72,5,sale,"2025-04-08 04:18:07"
2275,72,5,sale,"2024-06-04 20:36:21"
2276,73,799,purchase,"2025-01-30 05:42:24"
2277,73,2,sale,"2025-02-24 04:03:23"
2278,73,4,sale,"2024-12-28 23:06:31"
2279,73,4,sale,"2024-07-25 16:22:55"
2280,73,3,sale,"2024-05-14 20:18:37"
2281,73,4,sale,"2024-05-31 16:31:21"
2282,73,5,sale,"2024-06-03 18:26:18"
2283,73,5,sale,"2024-12-17 08:37:00"
2284,73,3,sale,"2024-12-12 09:04:43"
2285,73,1,sale,"2024-06-04 20:33:32"
2286,73,5,sale,"2025-01-07 18:01:45"
2287,73,1,sale,"2024-10-09 10:04:49"
2288,73,3,sale,"2025-03-05 07:03:45"
2289,73,3,sale,"2024-12-28 19:53:44"
2290,73,4,sale,"2024-08-11 03:16:14"
2291,73,4,sale,"2025-02-18 17:53:16"
2292,73,5,sale,"2024-06-15 03:28:57"
2293,73,4,sale,"2024-11-02 05:51:19"
2294,73,2,sale,"2024-12-02 07:52:09"
2295,73,3,sale,"2024-07-27 09:09:56"
2296,73,1,sale,"2025-02-25 21:39:29"
2297,73,2,sale,"2024-12-24 00:28:27"
2298,73,2,sale,"2025-02-05 05:15:03"
2299,74,870,purchase,"2025-01-05 22:17:41"
2300,74,5,sale,"2024-12-15 17:02:06"
2301,74,2,sale,"2025-04-05 07:00:29"
2302,74,4,sale,"2025-02-09 21:33:01"
2303,74,3,sale,"2024-09-02 17:58:45"
2304,74,4,sale,"2024-05-30 01:24:01"
2305,74,3,sale,"2024-08-19 17:42:28"
2306,74,1,sale,"2024-08-08 03:25:04"
2307,74,3,sale,"2024-05-16 12:24:21"
2308,74,2,sale,"2024-05-06 06:52:29"
2309,74,3,sale,"2024-07-26 13:31:18"
2310,74,4,sale,"2024-08-22 02:19:34"
2311,74,1,sale,"2024-10-06 14:56:56"
2312,74,5,sale,"2024-08-31 01:30:52"
2313,74,3,sale,"2024-11-14 06:30:46"
2314,74,3,sale,"2024-06-19 03:18:38"
2315,74,1,sale,"2024-08-20 18:07:56"
2316,74,4,sale,"2025-02-05 20:12:11"
2317,74,3,sale,"2025-02-11 19:41:58"
2318,74,1,sale,"2024-09-29 03:50:42"
2319,74,1,sale,"2024-12-09 01:57:21"
2320,74,5,sale,"2025-03-06 16:41:27"
2321,74,3,sale,"2025-01-11 06:04:12"
2322,74,4,sale,"2024-12-29 14:08:17"
2323,74,4,sale,"2024-05-07 21:45:07"
2324,74,3,sale,"2025-04-01 20:36:03"
2325,74,4,sale,"2025-04-01 05:35:42"
2326,74,3,sale,"2024-10-24 18:31:04"
2327,74,5,sale,"2024-05-31 06:39:10"
2328,75,352,purchase,"2024-07-05 22:21:13"
2329,75,3,sale,"2024-12-09 18:29:18"
2330,75,2,sale,"2024-08-30 23:16:55"
2331,75,4,sale,"2024-08-04 03:34:13"
2332,75,2,sale,"2025-04-28 02:11:50"
2333,75,5,sale,"2024-06-22 10:39:09"
2334,75,1,sale,"2024-11-17 20:42:45"
2335,75,3,sale,"2024-06-29 03:46:49"
2336,75,3,sale,"2025-04-17 22:33:57"
2337,75,3,sale,"2024-09-16 13:27:30"
2338,75,2,sale,"2025-04-26 07:01:12"
2339,75,1,sale,"2025-01-29 07:17:49"
2340,75,3,sale,"2025-04-09 12:49:23"
2341,75,2,sale,"2025-04-08 20:40:10"
2342,75,2,sale,"2024-05-11 09:16:54"
2343,75,1,sale,"2024-07-29 21:58:14"
2344,75,3,sale,"2024-06-06 02:35:53"
2345,75,5,sale,"2025-01-19 20:51:49"
2346,75,2,sale,"2024-06-08 18:30:05"
2347,75,2,sale,"2024-09-14 12:40:57"
2348,75,3,sale,"2024-05-11 19:38:16"
2349,75,4,sale,"2025-01-15 05:07:48"
2350,75,5,sale,"2025-01-27 06:35:21"
2351,75,1,sale,"2025-04-25 02:50:56"
2352,75,3,sale,"2024-08-13 15:47:21"
2353,75,2,sale,"2025-04-14 18:49:04"
2354,75,4,sale,"2024-10-29 22:52:29"
2355,75,4,sale,"2025-02-12 11:14:19"
2356,75,2,sale,"2024-12-17 19:45:05"
2357,75,1,sale,"2024-07-19 16:54:02"
2358,75,5,sale,"2024-09-28 10:47:18"
2359,75,3,sale,"2025-02-26 00:20:43"
2360,75,4,sale,"2025-04-01 18:52:54"
2361,75,4,sale,"2024-07-23 16:53:07"
2362,75,3,sale,"2024-06-01 07:28:38"
2363,75,1,sale,"2025-02-25 21:54:29"
2364,75,5,sale,"2024-06-03 05:22:09"
2365,75,1,sale,"2024-08-02 18:58:32"
2366,76,653,purchase,"2025-01-02 09:02:37"
2367,76,3,sale,"2024-09-22 11:47:46"
2368,76,4,sale,"2024-05-11 23:55:40"
2369,76,1,sale,"2024-05-15 12:48:26"
2370,76,4,sale,"2024-11-29 19:07:37"
2371,76,1,sale,"2024-05-10 11:49:29"
2372,76,3,sale,"2024-06-26 12:13:04"
2373,76,3,sale,"2024-09-09 21:41:13"
2374,76,2,sale,"2025-02-14 12:30:36"
2375,76,5,sale,"2024-10-25 14:44:59"
2376,76,1,sale,"2024-09-17 19:01:10"
2377,76,5,sale,"2025-02-10 00:11:07"
2378,76,3,sale,"2024-10-08 03:17:50"
2379,76,4,sale,"2024-12-08 22:44:40"
2380,76,3,sale,"2024-11-04 09:16:33"
2381,76,5,sale,"2025-04-03 11:31:24"
2382,76,4,sale,"2025-01-11 03:48:56"
2383,76,2,sale,"2024-09-26 00:35:43"
2384,76,1,sale,"2024-12-21 11:06:33"
2385,76,4,sale,"2024-08-10 12:22:19"
2386,76,2,sale,"2024-08-09 22:13:16"
2387,76,4,sale,"2024-07-08 04:15:39"
2388,76,3,sale,"2024-11-05 22:22:10"
2389,76,2,sale,"2025-01-21 19:56:24"
2390,76,1,sale,"2025-01-27 07:41:22"
2391,76,2,sale,"2024-10-15 02:19:22"
2392,76,4,sale,"2024-07-18 12:36:36"
2393,76,1,sale,"2024-11-09 07:01:44"
2394,76,2,sale,"2024-06-10 04:16:31"
2395,76,1,sale,"2024-07-15 19:26:15"
2396,76,3,sale,"2024-12-03 17:11:55"
2397,76,4,sale,"2025-02-13 07:42:11"
2398,76,5,sale,"2024-10-24 22:41:19"
2399,76,2,sale,"2025-03-02 18:18:41"
2400,76,1,sale,"2024-06-24 12:12:09"
2401,76,5,sale,"2024-12-19 04:12:33"
2402,76,1,sale,"2025-03-31 11:28:31"
2403,76,4,sale,"2024-08-13 14:38:46"
2404,76,1,sale,"2024-09-15 23:14:18"
2405,77,214,purchase,"2024-05-31 02:12:02"
2406,77,1,sale,"2025-04-27 14:30:21"
2407,77,5,sale,"2025-04-28 03:30:26"
2408,77,2,sale,"2025-01-04 17:20:40"
2409,77,1,sale,"2024-09-28 09:02:58"
2410,77,1,sale,"2024-07-14 23:38:49"
2411,77,1,sale,"2024-06-21 21:21:21"
2412,77,4,sale,"2024-11-24 09:02:38"
2413,77,3,sale,"2025-02-21 02:13:16"
2414,77,2,sale,"2025-01-27 07:07:07"
2415,77,2,sale,"2025-03-15 02:48:59"
2416,77,3,sale,"2024-11-24 22:05:04"
2417,77,1,sale,"2024-06-24 12:14:27"
2418,77,3,sale,"2024-10-17 09:00:59"
2419,77,5,sale,"2025-02-17 11:06:12"
2420,77,2,sale,"2025-03-31 05:19:35"
2421,77,1,sale,"2025-04-18 09:44:32"
2422,77,2,sale,"2024-10-27 14:52:43"
2423,77,4,sale,"2024-06-13 17:24:43"
2424,77,4,sale,"2024-11-01 03:15:10"
2425,77,4,sale,"2024-08-04 09:53:40"
2426,77,1,sale,"2024-06-25 11:58:51"
2427,77,1,sale,"2024-12-03 03:14:21"
2428,77,3,sale,"2025-01-22 19:21:23"
2429,77,4,sale,"2024-07-31 16:45:15"
2430,77,3,sale,"2024-06-03 12:03:20"
2431,77,2,sale,"2025-03-09 08:48:56"
2432,78,422,purchase,"2025-03-18 11:10:03"
2433,78,3,sale,"2025-03-02 07:31:45"
2434,78,5,sale,"2025-04-28 16:50:12"
2435,78,1,sale,"2025-03-04 09:43:41"
2436,78,5,sale,"2024-12-26 01:25:23"
2437,78,1,sale,"2024-06-28 06:54:04"
2438,78,3,sale,"2024-11-19 03:58:22"
2439,78,4,sale,"2025-01-14 13:24:20"
2440,78,1,sale,"2025-04-08 23:44:32"
2441,78,1,sale,"2024-07-01 02:38:42"
2442,78,2,sale,"2025-04-24 12:32:34"
2443,78,5,sale,"2025-02-06 16:37:17"
2444,78,4,sale,"2024-05-19 14:38:06"
2445,78,5,sale,"2024-08-10 21:56:34"
2446,78,3,sale,"2025-05-02 12:37:57"
2447,78,4,sale,"2025-01-19 13:58:26"
2448,78,3,sale,"2024-09-12 06:57:01"
2449,78,5,sale,"2024-05-14 16:56:04"
2450,78,1,sale,"2024-09-23 09:14:21"
2451,78,4,sale,"2025-01-22 00:29:14"
2452,78,1,sale,"2024-12-29 18:03:10"
2453,78,2,sale,"2024-10-28 22:43:17"
2454,78,2,sale,"2024-12-14 01:25:38"
2455,78,4,sale,"2024-11-06 16:21:46"
2456,78,1,sale,"2024-11-13 20:00:47"
2457,78,5,sale,"2024-06-13 09:16:48"
2458,78,2,sale,"2025-01-27 19:40:06"
2459,78,2,sale,"2024-12-23 03:58:27"
2460,78,2,sale,"2024-10-22 22:25:03"
2461,78,2,sale,"2025-03-29 14:20:35"
2462,78,2,sale,"2025-01-08 03:25:37"
2463,78,2,sale,"2024-08-20 06:23:50"
2464,78,4,sale,"2024-12-26 02:18:23"
2465,78,1,sale,"2025-04-02 07:49:28"
2466,79,350,purchase,"2024-09-07 14:59:36"
2467,79,1,sale,"2024-08-02 00:24:28"
2468,79,3,sale,"2025-04-23 23:54:07"
2469,79,5,sale,"2025-03-20 12:08:18"
2470,79,5,sale,"2024-09-22 05:21:55"
2471,79,3,sale,"2024-12-19 18:43:41"
2472,79,3,sale,"2024-10-21 11:34:08"
2473,79,1,sale,"2024-06-08 09:14:34"
2474,79,4,sale,"2024-09-26 03:27:30"
2475,79,5,sale,"2024-08-09 11:06:58"
2476,79,3,sale,"2025-01-18 00:13:42"
2477,79,2,sale,"2024-07-07 01:15:00"
2478,79,5,sale,"2025-02-09 14:14:03"
2479,79,1,sale,"2024-10-01 00:00:10"
2480,79,3,sale,"2025-03-02 07:17:43"
2481,79,3,sale,"2024-05-23 07:58:17"
2482,79,1,sale,"2024-12-01 08:50:10"
2483,79,3,sale,"2024-08-06 07:27:15"
2484,79,4,sale,"2024-12-22 20:36:27"
2485,79,2,sale,"2025-03-17 16:06:41"
2486,79,1,sale,"2024-09-09 03:31:30"
2487,79,3,sale,"2024-05-28 05:41:16"
2488,79,5,sale,"2025-01-09 20:46:52"
2489,79,2,sale,"2024-09-17 07:09:28"
2490,79,2,sale,"2025-01-18 20:36:05"
2491,79,2,sale,"2025-01-15 16:12:43"
2492,79,5,sale,"2024-06-27 07:12:54"
2493,79,1,sale,"2024-09-11 18:34:47"
2494,79,3,sale,"2024-05-22 18:12:14"
2495,79,2,sale,"2024-05-08 07:54:05"
2496,79,3,sale,"2024-06-14 14:08:06"
2497,79,4,sale,"2024-08-23 01:38:27"
2498,79,2,sale,"2025-02-03 06:17:15"
2499,79,1,sale,"2025-02-24 00:32:25"
2500,79,4,sale,"2025-01-21 10:27:20"
2501,79,5,sale,"2024-11-17 17:08:31"
2502,79,1,sale,"2025-02-24 03:46:49"
2503,79,2,sale,"2025-03-17 17:13:56"
2504,79,1,sale,"2025-04-24 19:40:09"
2505,79,1,sale,"2025-04-15 15:56:58"
2506,80,980,purchase,"2024-11-30 20:25:04"
2507,80,5,sale,"2024-10-06 13:07:40"
2508,80,4,sale,"2025-03-04 15:35:45"
2509,80,4,sale,"2024-12-10 11:32:41"
2510,80,2,sale,"2025-02-01 15:23:26"
2511,80,5,sale,"2024-05-18 17:06:43"
2512,80,1,sale,"2024-09-04 15:44:04"
2513,80,5,sale,"2024-10-20 01:07:14"
2514,80,2,sale,"2024-10-20 15:42:52"
2515,80,5,sale,"2025-04-18 03:20:00"
2516,80,4,sale,"2024-09-22 20:48:24"
2517,80,4,sale,"2024-10-16 02:35:16"
2518,80,5,sale,"2024-09-10 23:41:31"
2519,80,3,sale,"2024-11-09 00:52:15"
2520,80,2,sale,"2024-11-17 16:50:38"
2521,80,1,sale,"2024-08-23 01:38:27"
2522,80,5,sale,"2024-12-21 09:20:52"
2523,80,1,sale,"2024-12-13 02:19:23"
2524,80,4,sale,"2024-07-20 03:05:52"
2525,80,2,sale,"2024-06-15 21:02:00"
2526,80,3,sale,"2024-10-29 07:00:22"
2527,80,3,sale,"2024-08-29 11:04:04"
2528,80,5,sale,"2025-04-10 21:00:34"
2529,80,4,sale,"2025-03-27 22:44:06"
2530,81,708,purchase,"2024-10-03 03:49:38"
2531,81,5,sale,"2024-06-04 19:48:33"
2532,81,2,sale,"2025-01-02 04:17:22"
2533,81,1,sale,"2024-08-23 10:07:44"
2534,81,1,sale,"2024-09-05 16:25:24"
2535,81,4,sale,"2024-05-18 19:43:32"
2536,81,4,sale,"2024-10-09 05:27:02"
2537,81,2,sale,"2024-07-08 13:21:48"
2538,81,2,sale,"2025-03-25 07:10:20"
2539,81,4,sale,"2025-02-02 04:00:31"
2540,81,1,sale,"2025-02-20 02:51:08"
2541,81,3,sale,"2025-03-05 08:04:36"
2542,81,4,sale,"2025-04-29 21:40:11"
2543,81,5,sale,"2024-10-10 12:12:59"
2544,81,3,sale,"2025-03-10 10:49:05"
2545,81,1,sale,"2024-08-31 01:30:52"
2546,81,3,sale,"2025-01-04 10:11:55"
2547,81,3,sale,"2024-06-22 05:52:06"
2548,81,1,sale,"2024-06-01 21:56:52"
2549,81,3,sale,"2024-12-13 16:27:20"
2550,81,1,sale,"2024-11-11 12:52:05"
2551,81,2,sale,"2025-02-24 17:58:51"
2552,81,5,sale,"2024-10-22 22:25:03"
2553,81,5,sale,"2024-10-05 23:09:13"
2554,81,1,sale,"2024-06-11 15:50:27"
2555,81,3,sale,"2024-09-16 14:56:12"
2556,81,3,sale,"2024-12-04 19:41:00"
2557,81,4,sale,"2024-07-17 14:04:27"
2558,81,3,sale,"2025-04-04 04:12:45"
2559,81,1,sale,"2024-07-08 10:03:13"
2560,81,2,sale,"2025-01-25 22:54:29"
2561,81,2,sale,"2024-05-24 19:53:16"
2562,81,1,sale,"2024-12-01 17:15:59"
2563,81,4,sale,"2025-03-14 05:10:31"
2564,81,1,sale,"2024-07-26 18:19:28"
2565,82,745,purchase,"2025-01-01 12:12:37"
2566,82,5,sale,"2024-07-25 04:45:29"
2567,82,1,sale,"2025-03-24 16:05:44"
2568,82,4,sale,"2024-11-23 23:58:45"
2569,82,1,sale,"2025-04-28 03:11:29"
2570,82,2,sale,"2024-09-05 23:59:02"
2571,82,5,sale,"2024-11-24 20:17:21"
2572,82,2,sale,"2025-03-17 19:54:44"
2573,82,1,sale,"2024-07-12 21:13:36"
2574,82,3,sale,"2025-02-12 07:51:33"
2575,82,2,sale,"2025-01-20 00:18:37"
2576,82,4,sale,"2024-05-18 06:37:42"
2577,82,3,sale,"2025-03-16 23:48:57"
2578,82,5,sale,"2024-07-06 14:00:45"
2579,82,5,sale,"2025-05-03 06:46:31"
2580,82,3,sale,"2024-09-25 00:11:48"
2581,82,5,sale,"2024-08-29 06:47:24"
2582,82,1,sale,"2024-08-18 15:54:39"
2583,82,5,sale,"2025-02-25 12:38:13"
2584,82,3,sale,"2025-03-06 12:37:16"
2585,82,4,sale,"2024-09-17 23:56:52"
2586,82,3,sale,"2024-10-26 09:38:40"
2587,82,1,sale,"2025-04-01 16:45:42"
2588,82,4,sale,"2024-07-01 11:28:59"
2589,83,314,purchase,"2024-05-05 03:11:10"
2590,83,2,sale,"2024-06-14 13:30:42"
2591,83,4,sale,"2024-12-21 11:58:57"
2592,83,2,sale,"2025-04-13 12:05:00"
2593,83,3,sale,"2024-12-17 00:22:24"
2594,83,1,sale,"2024-12-28 05:17:04"
2595,83,5,sale,"2024-09-05 14:50:37"
2596,83,1,sale,"2024-10-16 01:20:10"
2597,83,2,sale,"2024-10-24 04:37:50"
2598,83,4,sale,"2024-08-17 03:34:11"
2599,83,4,sale,"2025-01-13 09:29:42"
2600,83,5,sale,"2024-12-10 05:45:27"
2601,83,4,sale,"2024-05-12 15:19:31"
2602,83,2,sale,"2024-05-23 00:10:35"
2603,83,5,sale,"2024-08-07 14:51:11"
2604,83,3,sale,"2024-09-17 08:24:21"
2605,83,3,sale,"2024-05-13 21:23:20"
2606,83,2,sale,"2025-03-05 04:22:16"
2607,83,5,sale,"2024-06-01 11:19:14"
2608,83,1,sale,"2025-02-23 10:37:39"
2609,83,3,sale,"2024-06-29 05:38:41"
2610,83,4,sale,"2025-02-20 22:21:38"
2611,83,5,sale,"2024-12-25 21:49:48"
2612,83,1,sale,"2025-03-22 07:32:23"
2613,83,1,sale,"2024-09-14 14:40:34"
2614,83,4,sale,"2024-07-19 00:48:25"
2615,83,1,sale,"2025-01-14 09:31:44"
2616,83,5,sale,"2025-01-20 15:29:52"
2617,83,2,sale,"2025-01-13 01:28:51"
2618,83,3,sale,"2024-12-31 07:21:44"
2619,83,5,sale,"2025-02-18 20:14:18"
2620,83,4,sale,"2024-09-28 01:12:36"
2621,83,2,sale,"2024-06-16 05:56:56"
2622,83,3,sale,"2024-11-18 11:57:11"
2623,83,2,sale,"2024-12-09 11:42:07"
2624,83,1,sale,"2024-08-07 16:04:45"
2625,84,337,purchase,"2024-08-31 02:14:15"
2626,84,1,sale,"2024-11-01 16:19:34"
2627,84,1,sale,"2024-12-21 11:58:57"
2628,84,2,sale,"2025-04-07 10:57:02"
2629,84,1,sale,"2025-01-10 09:25:20"
2630,84,4,sale,"2025-01-09 22:10:56"
2631,84,2,sale,"2024-09-01 07:04:29"
2632,84,1,sale,"2025-01-18 11:04:26"
2633,84,1,sale,"2024-08-17 13:22:38"
2634,84,5,sale,"2024-09-29 18:35:15"
2635,84,4,sale,"2024-08-18 01:29:47"
2636,84,5,sale,"2024-10-29 18:22:27"
2637,84,3,sale,"2025-05-04 03:07:44"
2638,84,3,sale,"2024-09-13 03:48:34"
2639,84,5,sale,"2024-07-11 14:00:38"
2640,84,3,sale,"2024-09-08 07:17:00"
2641,84,1,sale,"2025-04-29 06:29:15"
2642,84,1,sale,"2024-05-26 01:09:46"
2643,84,2,sale,"2024-09-03 03:57:54"
2644,84,2,sale,"2025-04-11 00:15:50"
2645,84,2,sale,"2024-07-20 12:04:28"
2646,84,5,sale,"2025-01-26 16:21:32"
2647,84,5,sale,"2024-08-18 17:42:55"
2648,84,4,sale,"2024-05-31 10:22:56"
2649,84,2,sale,"2024-05-24 16:27:37"
2650,84,3,sale,"2024-08-14 21:41:06"
2651,84,1,sale,"2024-07-11 00:18:31"
2652,84,2,sale,"2025-01-24 16:21:17"
2653,84,3,sale,"2024-09-20 09:11:15"
2654,84,2,sale,"2024-08-13 03:18:35"
2655,84,3,sale,"2024-07-11 19:45:27"
2656,84,5,sale,"2025-04-10 06:30:56"
2657,85,866,purchase,"2024-09-03 15:43:37"
2658,85,2,sale,"2025-02-02 15:01:15"
2659,85,2,sale,"2024-08-27 12:17:39"
2660,85,5,sale,"2024-07-26 23:38:06"
2661,85,4,sale,"2024-11-01 18:03:16"
2662,85,1,sale,"2025-03-15 13:03:55"
2663,85,5,sale,"2024-10-13 07:28:35"
2664,85,1,sale,"2024-10-22 20:11:24"
2665,85,1,sale,"2024-10-30 10:29:24"
2666,85,1,sale,"2025-05-03 18:44:24"
2667,85,4,sale,"2025-04-28 06:42:38"
2668,85,3,sale,"2024-12-04 14:54:40"
2669,85,4,sale,"2025-03-27 14:10:30"
2670,85,5,sale,"2025-04-14 03:24:37"
2671,85,2,sale,"2025-03-05 07:03:45"
2672,85,2,sale,"2025-01-31 12:43:31"
2673,85,5,sale,"2024-08-18 04:11:29"
2674,85,2,sale,"2024-05-19 09:04:50"
2675,85,2,sale,"2025-01-30 22:26:59"
2676,85,5,sale,"2024-07-04 22:41:44"
2677,85,4,sale,"2025-04-16 02:45:53"
2678,85,5,sale,"2025-01-07 04:44:10"
2679,85,5,sale,"2024-09-05 05:00:06"
2680,85,5,sale,"2024-06-07 18:01:14"
2681,85,3,sale,"2024-12-30 00:02:00"
2682,85,1,sale,"2024-12-31 07:21:44"
2683,85,2,sale,"2025-05-03 08:03:56"
2684,85,2,sale,"2025-04-30 04:08:06"
2685,85,2,sale,"2024-08-09 21:04:01"
2686,85,1,sale,"2025-04-15 21:14:39"
2687,85,5,sale,"2025-04-09 18:06:57"
2688,85,1,sale,"2024-09-28 20:28:08"
2689,85,3,sale,"2024-07-05 14:29:23"
2690,85,2,sale,"2025-02-22 03:37:13"
2691,85,1,sale,"2024-08-30 02:51:03"
2692,85,5,sale,"2024-07-19 06:09:25"
2693,85,3,sale,"2024-07-02 01:34:43"
2694,85,4,sale,"2024-06-03 17:35:28"
2695,86,735,purchase,"2024-09-30 21:19:00"
2696,86,5,sale,"2024-05-22 00:09:40"
2697,86,2,sale,"2025-02-11 17:03:40"
2698,86,3,sale,"2025-03-17 05:38:27"
2699,86,2,sale,"2024-12-26 05:31:53"
2700,86,3,sale,"2025-05-04 08:41:46"
2701,86,2,sale,"2024-08-28 04:29:30"
2702,86,1,sale,"2025-03-24 21:43:07"
2703,86,1,sale,"2025-01-25 06:21:39"
2704,86,4,sale,"2025-01-15 04:32:51"
2705,86,2,sale,"2024-11-01 10:56:11"
2706,86,3,sale,"2024-10-07 22:50:08"
2707,86,4,sale,"2025-02-15 09:44:34"
2708,86,5,sale,"2024-07-15 05:24:45"
2709,86,1,sale,"2024-10-27 15:22:44"
2710,86,2,sale,"2025-02-12 13:55:31"
2711,86,1,sale,"2024-07-22 22:53:20"
2712,86,5,sale,"2025-01-10 11:29:45"
2713,86,5,sale,"2024-11-25 11:41:43"
2714,86,1,sale,"2024-10-17 15:54:02"
2715,86,5,sale,"2024-06-04 06:44:41"
2716,86,5,sale,"2025-03-28 12:59:57"
2717,86,4,sale,"2024-09-23 21:45:09"
2718,86,2,sale,"2024-05-10 09:26:47"
2719,86,2,sale,"2025-02-25 08:02:31"
2720,86,3,sale,"2024-08-09 21:59:37"
2721,86,2,sale,"2024-11-24 23:09:02"
2722,86,3,sale,"2024-09-13 13:02:29"
2723,86,3,sale,"2024-12-22 09:32:24"
2724,86,2,sale,"2024-12-25 06:24:29"
2725,86,5,sale,"2024-08-11 15:46:04"
2726,86,1,sale,"2024-10-25 23:46:34"
2727,86,3,sale,"2024-08-17 17:23:40"
2728,86,4,sale,"2024-06-30 18:04:09"
2729,86,4,sale,"2024-09-03 01:07:14"
2730,86,2,sale,"2025-03-19 08:33:27"
2731,86,1,sale,"2024-10-03 19:01:51"
2732,87,788,purchase,"2024-05-17 00:11:04"
2733,87,1,sale,"2025-04-05 03:13:36"
2734,87,5,sale,"2025-04-05 22:35:22"
2735,87,4,sale,"2024-12-19 20:45:06"
2736,87,4,sale,"2025-01-16 15:14:45"
2737,87,1,sale,"2024-08-02 23:08:40"
2738,87,5,sale,"2024-06-26 16:36:16"
2739,87,4,sale,"2024-05-23 14:17:27"
2740,87,3,sale,"2025-01-08 12:34:43"
2741,87,5,sale,"2024-08-17 20:51:53"
2742,87,5,sale,"2024-08-22 01:36:23"
2743,87,3,sale,"2024-09-28 09:02:58"
2744,87,4,sale,"2024-06-28 07:34:07"
2745,87,1,sale,"2024-06-29 02:40:03"
2746,87,1,sale,"2024-08-14 22:31:53"
2747,87,3,sale,"2025-01-16 00:44:20"
2748,87,5,sale,"2024-09-04 04:41:34"
2749,87,4,sale,"2024-09-28 14:21:57"
2750,87,4,sale,"2024-09-01 18:46:38"
2751,87,5,sale,"2025-02-13 09:19:33"
2752,87,4,sale,"2024-05-15 16:40:03"
2753,87,2,sale,"2025-04-24 00:21:02"
2754,87,1,sale,"2024-11-05 16:01:43"
2755,87,4,sale,"2025-02-06 19:32:54"
2756,87,4,sale,"2024-05-26 04:03:11"
2757,87,1,sale,"2025-02-13 09:11:00"
2758,87,5,sale,"2024-07-15 21:03:20"
2759,87,3,sale,"2024-10-26 23:07:39"
2760,87,5,sale,"2025-04-26 00:54:27"
2761,87,2,sale,"2024-07-27 01:01:42"
2762,87,4,sale,"2024-09-19 05:51:05"
2763,88,506,purchase,"2024-09-30 07:56:40"
2764,88,3,sale,"2025-04-10 10:47:03"
2765,88,5,sale,"2025-02-12 21:19:43"
2766,88,4,sale,"2024-11-17 04:28:16"
2767,88,2,sale,"2025-04-30 19:33:14"
2768,88,5,sale,"2024-05-25 05:26:21"
2769,88,2,sale,"2024-12-04 07:52:45"
